locusID	baseMean	log2FoldChange	lfcSE	pvalue	padj
Sobic.002G120200	9.76085441339677	3.32697120883723	0.782777768935742	2.12560336011644e-06	9.83530555534601e-06
Sobic.002G122100	30.325489864955	1.12649016503876	0.479716455686224	0.00813519596418246	0.0173491191098841
Sobic.002G124100	33.2491557704722	4.01399390123408	0.658235654677703	2.68028913003783e-10	2.26043695608305e-09
Sobic.002G125900	1729.84112727251	0.527908234669688	0.187736681971931	0.00388204279034725	0.00893670158534662
Sobic.002G126200	91.5708724993816	0.759200207434272	0.206918124659483	0.000175845535461973	0.000556691688884909
Sobic.002G126800	19.0153067562069	0.947475767375592	0.387818878907443	0.00800699347942034	0.0170963797600645
Sobic.002G127200	23.569060935593	1.50884524259866	0.386912411657205	3.02712101455587e-05	0.000112531597260449
Sobic.002G127800	122.377424037983	2.60854847304701	0.284629968872251	1.030616894107e-20	2.38624328907216e-19
Sobic.002G128400	17.4358857638803	2.32566212237383	0.500013425144945	5.70812130210952e-07	2.90937887547164e-06
Sobic.002G130200	117.060580246963	1.10843812647878	0.241067469924561	2.11403591381248e-06	9.79205450968589e-06
Sobic.002G130500	94.7614694579824	5.82502881855368	0.588472007787507	7.29743562607871e-24	2.2313458708996e-22
Sobic.002G130700	477.043461378809	0.582261430109359	0.250092282915192	0.0156662020970524	0.0309517137288124
Sobic.002G131000	76.053843033101	5.25914850840229	0.455000793479382	6.42803162800604e-32	3.39550185667397e-30
Sobic.002G131300	41.0976927045755	1.12497119786943	0.376160637657663	0.00131008485932399	0.00338416210440017
Sobic.002G131500	86.5059234457967	0.763428968910587	0.210162347467793	0.000189953343507334	0.000596218971624248
Sobic.002G131600	62.8661346745698	1.04018772651394	0.322484732124649	0.00065768690556502	0.00181390809361945
Sobic.002G131700	2044.32473633028	2.42201716817161	0.208739405701427	5.73078888012957e-32	3.05463166804006e-30
Sobic.002G132600	59.7499579385704	2.85662016694467	0.316125666173474	2.49101154344448e-20	5.57727368794301e-19
Sobic.002G132900	43.9454145683892	2.31008232650885	0.416747858570576	4.56713349185842e-09	3.27153618338847e-08
Sobic.002G133000	123.138127058307	1.74292763634204	0.270049963226972	3.31537776764879e-11	3.12463728390105e-10
Sobic.002G133100	482.834889571088	0.969651641103604	0.191244377262814	2.27155258952325e-07	1.24154282332586e-06
Sobic.002G135000	76.6911566443526	1.4189718667952	0.239788875544001	1.02731456302166e-09	8.02697556926092e-09
Sobic.002G135100	153.217480061071	1.7449340098933	0.199792099062381	6.21599193228542e-19	1.22534911353421e-17
Sobic.002G135200	2612.83197406485	0.771510780396016	0.221906349706512	0.000357024680785381	0.00105105730737468
Sobic.002G136200	89.9419857014262	1.16715378609477	0.283586167951342	1.63467144635856e-05	6.39054028985243e-05
Sobic.002G136300	41.8379708402014	0.693150164618073	0.268734714410432	0.00719210214560602	0.0155160501534516
Sobic.002G136400	41.9854164705095	0.955398279175164	0.330565452824736	0.00213828673386219	0.0052462512648492
Sobic.002G136600	34.9064381385166	3.22218094676547	0.4237011553202	2.34921843736127e-15	3.43960671289335e-14
